PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Department,Order Month,Spend,Lead Time (Days),Qty_LeadTime_Interaction,Cost_per_Unit,Markup_%,High_Markup_Flag,PPI
PO-00571,Gamma_Co,2023-11-23,2023-12-01,Electronics,Pending,933,70.72,65.47,42.0,Yes,Logistics,2023-11,61083.51,8.0,7464.0,65.47,0.0,False,134.879
PO-00572,Delta_Logistics,2022-08-07,2022-02-13,Packaging,Delivered,1423,41.48,40.9,199.0,Yes,Logistics,2022-08,58200.7,10.776811594202899,15335.402898550725,40.9,0.0,False,294.124
PO-00573,Delta_Logistics,2023-06-08,2023-06-14,Packaging,Delivered,96,86.13,80.32,12.0,No,Procurement,2023-06,7710.719999999999,6.0,576.0,80.32,0.0,False,286.817
PO-00574,Epsilon_Group,2023-04-30,2023-05-13,Chemicals,Delivered,916,21.06,19.53,25.0,Yes,Procurement,2023-04,17889.48,13.0,11908.0,19.53,0.0,False,315.944
PO-00575,Epsilon_Group,2022-06-23,2022-02-13,Packaging,Delivered,872,17.18,16.63,20.0,Yes,Maintenance,2022-06,14501.359999999999,10.776811594202899,9397.379710144927,16.63,0.0,False,289.831
PO-00576,Beta_Supplies,2023-11-06,2023-11-15,MRO,Delivered,985,83.85,80.88,74.8034321372855,No,Maintenance,2023-11,79666.79999999999,9.0,8865.0,80.87999999999998,-1.757029514738131e-14,False,332.007
PO-00577,Gamma_Co,2022-03-28,2022-04-04,Services,Delivered,1893,55.14,50.1,98.0,Yes,Logistics,2022-03,94839.3,7.0,13251.0,50.1,0.0,False,104.462
PO-00578,Alpha_Inc,2022-10-18,2022-02-13,MRO,Delivered,705,75.19,69.55,19.0,Yes,Finance,2022-10,49032.75,10.776811594202899,7597.652173913044,69.55,0.0,False,313.525
PO-00579,Delta_Logistics,2023-06-12,2023-06-28,Raw Materials,Delivered,318,53.31,51.78,74.8034321372855,No,Logistics,2023-06,16466.04,16.0,5088.0,51.78,0.0,False,318.053
PO-00580,Alpha_Inc,2023-11-11,2023-11-16,Raw Materials,Pending,419,35.72,32.74,7.0,Yes,Finance,2023-11,13718.060000000001,5.0,2095.0,32.74,0.0,False,307.009
PO-00581,Gamma_Co,2023-10-11,2023-10-26,MRO,Delivered,685,92.51,90.05,38.0,Yes,Finance,2023-10,61684.25,15.0,10275.0,90.05,0.0,False,332.699
PO-00582,Delta_Logistics,2023-09-27,2023-10-12,Raw Materials,Partially Delivered,1179,90.14,82.63,194.0,Yes,Maintenance,2023-09,97420.76999999999,15.0,17685.0,82.63,0.0,False,309.362
PO-00583,Alpha_Inc,2022-12-10,2022-02-13,Office Supplies,Delivered,1743,76.51,65.88,40.0,Yes,Production,2022-12,114828.84,10.776811594202899,18783.982608695653,65.88,0.0,False,258.453
PO-00584,Alpha_Inc,2022-04-06,2022-04-17,Office Supplies,Delivered,1732,35.01,34.18,40.0,Yes,Production,2022-04,59199.76,11.0,19052.0,34.18,0.0,False,217.229
PO-00585,Beta_Supplies,2022-08-29,2022-09-01,Packaging,Delivered,706,65.33,62.06,60.0,No,Procurement,2022-08,43814.36,3.0,2118.0,62.06,0.0,False,294.124
PO-00586,Gamma_Co,2023-11-20,2023-11-30,Chemicals,Cancelled,169,47.16,43.4,74.8034321372855,Yes,Maintenance,2023-11,7334.599999999999,10.0,1690.0,43.4,0.0,False,279.801
PO-00587,Gamma_Co,2022-11-14,2022-11-20,Office Supplies,Pending,880,19.15,18.69,74.8034321372855,No,Finance,2022-11,16447.2,6.0,5280.0,18.69,0.0,False,264.353
PO-00588,Gamma_Co,2022-08-19,2022-08-25,Chemicals,Delivered,1860,95.8,92.17,105.0,No,Production,2022-08,171436.2,6.0,11160.0,92.17,0.0,False,374.231
PO-00589,Delta_Logistics,2022-07-23,2022-08-09,Manufacturing,Delivered,1677,22.98,21.71,246.0,Yes,Finance,2022-07,36407.67,17.0,28509.0,21.709999999999997,-1.636441123353524e-14,False,309.376
PO-00590,Beta_Supplies,2022-05-31,2022-06-07,Manufacturing,Partially Delivered,1131,97.43,91.28,103.0,Yes,Production,2022-05,103237.68000000001,7.0,7917.0,91.28,0.0,False,302.511
PO-00591,Epsilon_Group,2022-01-26,2022-02-03,Office Supplies,Cancelled,1419,50.14,43.46,74.8034321372855,Yes,Production,2022-01,61669.74,8.0,11352.0,43.46,0.0,False,212.003
PO-00592,Delta_Logistics,2022-02-17,2022-02-18,Office Supplies,Pending,790,26.8,25.62,115.0,Yes,Production,2022-02,20239.8,1.0,790.0,25.619999999999997,-1.3866954249806796e-14,False,213.299
PO-00593,Gamma_Co,2022-09-08,2022-09-27,Office Supplies,Pending,1547,61.12,53.43,77.0,Yes,Maintenance,2022-09,82656.21,19.0,29393.0,53.43000000000001,1.3298572632605282e-14,False,254.218
PO-00594,Delta_Logistics,2023-05-02,2023-05-20,Food Products,Cancelled,166,95.65,94.48,23.0,Yes,Logistics,2023-05,15683.68,18.0,2988.0,94.48,0.0,False,257.526
PO-00595,Alpha_Inc,2023-09-18,2023-09-21,Manufacturing,Delivered,1903,83.49,82.33,43.0,Yes,Finance,2023-09,156673.99,3.0,5709.0,82.33,0.0,False,331.391
PO-00596,Delta_Logistics,2022-03-16,2022-03-29,Chemicals,Partially Delivered,840,83.42,80.35,153.0,Yes,Maintenance,2022-03,67494.0,13.0,10920.0,80.35,0.0,False,362.244
PO-00597,Delta_Logistics,2023-04-12,2022-02-13,Food Products,Delivered,1200,74.49,64.63,161.0,Yes,Maintenance,2023-04,77556.0,10.776811594202899,12932.173913043478,64.63,0.0,False,270.26
PO-00598,Gamma_Co,2023-03-01,2023-03-18,Raw Materials,Delivered,1466,77.37,70.35,72.0,Yes,Maintenance,2023-03,103133.09999999999,17.0,24922.0,70.35,0.0,False,328.228
PO-00599,Alpha_Inc,2023-10-07,2023-10-21,Electronics,Delivered,1981,95.5,94.39,49.0,Yes,Maintenance,2023-10,186986.59,14.0,27734.0,94.39,0.0,False,134.645
PO-00600,Gamma_Co,2023-08-13,2023-08-16,Office Supplies,Delivered,1062,35.55,32.38,74.8034321372855,Yes,Maintenance,2023-08,34387.560000000005,3.0,3186.0,32.38,0.0,False,199.121
PO-00601,Alpha_Inc,2022-07-19,2022-07-30,Food Products,Delivered,1714,55.67,55.09,42.0,Yes,Procurement,2022-07,94424.26000000001,11.0,18854.0,55.09,0.0,False,280.166
PO-00602,Alpha_Inc,2023-12-15,2023-12-30,Manufacturing,Delivered,1131,33.35,31.28,23.0,Yes,Finance,2023-12,35377.68,15.0,16965.0,31.28,0.0,False,332.137
PO-00603,Alpha_Inc,2023-01-29,2023-02-15,Services,Delivered,683,104.82,101.34,74.8034321372855,Yes,Maintenance,2023-01,69215.22,17.0,11611.0,101.34,0.0,False,104.716
PO-00604,Gamma_Co,2023-05-22,2023-06-09,Raw Materials,Partially Delivered,562,102.56,90.88,38.0,Yes,Finance,2023-05,51074.56,18.0,10116.0,90.88,0.0,False,323.285
PO-00605,Alpha_Inc,2023-02-14,2023-02-20,Food Products,Delivered,1824,14.43,14.11,36.0,Yes,Procurement,2023-02,25736.64,6.0,10944.0,14.11,0.0,False,279.648
PO-00606,Beta_Supplies,2022-09-07,2022-09-12,Food Products,Partially Delivered,851,76.44,74.76,91.0,Yes,Procurement,2022-09,63620.76,5.0,4255.0,74.76,0.0,False,290.946
PO-00607,Beta_Supplies,2022-06-01,2022-06-03,Office Supplies,Delivered,1169,95.6,82.16,103.0,Yes,Finance,2022-06,96045.04,2.0,2338.0,82.16,0.0,False,243.575
PO-00608,Epsilon_Group,2023-11-03,2023-11-20,Manufacturing,Delivered,1711,29.14,26.35,48.0,Yes,Production,2023-11,45084.850000000006,17.0,29087.0,26.350000000000005,1.3482784359774197e-14,False,332.007
PO-00609,Beta_Supplies,2023-12-06,2023-12-12,Packaging,Pending,1191,68.14,61.71,112.0,Yes,Logistics,2023-12,73496.61,6.0,7146.0,61.71,0.0,False,283.711
PO-00610,Epsilon_Group,2022-01-06,2022-01-14,Services,Delivered,609,92.39,82.75,29.0,Yes,Production,2022-01,50394.75,8.0,4872.0,82.75,0.0,False,105.133
PO-00611,Beta_Supplies,2022-04-20,2022-05-07,Services,Delivered,1674,13.25,11.77,181.0,Yes,Production,2022-04,19702.98,17.0,28458.0,11.77,0.0,False,104.613
PO-00612,Gamma_Co,2023-03-12,2023-03-15,Packaging,Delivered,537,77.86,71.18,20.0,Yes,Production,2023-03,38223.66,3.0,1611.0,71.18,0.0,False,289.651
PO-00613,Epsilon_Group,2022-08-13,2022-08-31,Raw Materials,Delivered,1310,38.05,37.0,45.0,Yes,Maintenance,2022-08,48470.0,18.0,23580.0,37.0,0.0,False,358.093
PO-00615,Delta_Logistics,2023-12-14,2023-12-17,Raw Materials,Delivered,946,108.6,101.78,146.0,Yes,Production,2023-12,96283.88,3.0,2838.0,101.78,0.0,False,300.512
PO-00616,Beta_Supplies,2023-06-15,2023-06-21,MRO,Partially Delivered,1345,103.06,95.14,74.8034321372855,Yes,Procurement,2023-06,127963.3,6.0,8070.0,95.14,0.0,False,328.454
PO-00617,Delta_Logistics,2023-04-21,2023-05-10,Raw Materials,Delivered,1262,56.63,51.46,74.8034321372855,No,Finance,2023-04,64942.520000000004,19.0,23978.0,51.46,0.0,False,329.065
PO-00618,Beta_Supplies,2022-02-21,2022-03-13,Office Supplies,Pending,753,88.02,79.92,75.0,Yes,Logistics,2022-02,60179.76,20.0,15060.0,79.92,0.0,False,213.299
PO-00619,Beta_Supplies,2023-07-25,2023-08-14,MRO,Delivered,1520,93.75,81.63,149.0,Yes,Finance,2023-07,124077.59999999999,20.0,30400.0,81.63,0.0,False,329.921
PO-00620,Delta_Logistics,2022-09-13,2022-10-02,Manufacturing,Delivered,630,40.27,37.54,76.0,Yes,Finance,2022-09,23650.2,19.0,11970.0,37.54,0.0,False,312.08
PO-00621,Delta_Logistics,2022-05-05,2022-05-06,MRO,Delivered,839,86.29,82.51,110.0,Yes,Maintenance,2022-05,69225.89,1.0,839.0,82.51,0.0,False,302.511
PO-00622,Alpha_Inc,2023-04-13,2023-05-02,Food Products,Delivered,910,14.33,14.07,27.0,Yes,Logistics,2023-04,12803.7,19.0,17290.0,14.07,0.0,False,270.26
PO-00623,Epsilon_Group,2022-05-17,2022-05-24,Office Supplies,Delivered,296,64.94,63.61,74.8034321372855,Yes,Finance,2022-05,18828.56,7.0,2072.0,63.61000000000001,1.117029925735105e-14,False,221.341
PO-00624,Beta_Supplies,2023-04-21,2023-05-05,Packaging,Delivered,1149,33.0,30.65,141.0,Yes,Finance,2023-04,35216.85,14.0,16086.0,30.65,0.0,False,289.106
PO-00625,Delta_Logistics,2023-11-15,2023-11-16,Raw Materials,Delivered,203,23.14,20.0,74.8034321372855,No,Logistics,2023-11,4060.0,1.0,203.0,20.0,0.0,False,307.009
PO-00626,Epsilon_Group,2023-06-28,2023-07-16,Food Products,Delivered,1729,18.36,16.34,47.0,Yes,Logistics,2023-06,28251.86,18.0,31122.0,16.34,0.0,False,257.294
PO-00627,Delta_Logistics,2023-07-27,2023-08-06,Electronics,Delivered,1508,79.21,73.27,226.0,Yes,Finance,2023-07,110491.15999999999,10.0,15080.0,73.27,0.0,False,134.094
PO-00628,Delta_Logistics,2023-09-02,2023-09-15,Manufacturing,Partially Delivered,1046,44.65,40.1,165.0,No,Logistics,2023-09,41944.6,13.0,13598.0,40.1,0.0,False,331.391
PO-00629,Alpha_Inc,2022-11-21,2022-11-24,Manufacturing,Delivered,1159,78.99,71.69,14.0,Yes,Finance,2022-11,83088.70999999999,3.0,3477.0,71.69,0.0,False,315.106
PO-00630,Beta_Supplies,2023-03-30,2023-04-05,Manufacturing,Delivered,746,16.99,15.35,69.0,No,Finance,2023-03,11451.1,6.0,4476.0,15.35,0.0,False,323.293
PO-00631,Beta_Supplies,2023-09-20,2023-10-06,MRO,Delivered,1358,42.21,38.75,128.0,Yes,Maintenance,2023-09,52622.5,16.0,21728.0,38.75,0.0,False,331.391
PO-00632,Gamma_Co,2023-06-01,2023-06-12,Manufacturing,Delivered,1293,63.53,59.42,79.0,Yes,Production,2023-06,76830.06,11.0,14223.0,59.42,0.0,False,328.454
PO-00633,Alpha_Inc,2023-03-13,2023-03-24,Services,Delivered,1142,86.85,74.28,30.0,Yes,Finance,2023-03,84827.76,11.0,12562.0,74.28,0.0,False,105.375
PO-00634,Epsilon_Group,2023-07-16,2023-07-27,Electronics,Delivered,1120,42.17,37.47,33.0,Yes,Procurement,2023-07,41966.4,11.0,12320.0,37.47,0.0,False,134.094
PO-00635,Alpha_Inc,2023-04-02,2023-04-14,Food Products,Delivered,1058,71.3,62.04,74.8034321372855,Yes,Production,2023-04,65638.31999999999,12.0,12696.0,62.03999999999999,-1.1452977687944878e-14,False,270.26
PO-00636,Epsilon_Group,2022-06-12,2022-02-13,Office Supplies,Delivered,143,91.98,86.02,5.0,Yes,Production,2022-06,12300.859999999999,10.776811594202899,1541.0840579710145,86.02,0.0,False,243.575
PO-00637,Beta_Supplies,2023-05-02,2023-05-14,Chemicals,Delivered,1823,70.66,66.92,202.0,Yes,Production,2023-05,121995.16,12.0,21876.0,66.92,0.0,False,306.323
PO-00638,Gamma_Co,2023-04-06,2023-04-10,Chemicals,Delivered,1007,33.29,28.48,49.0,Yes,Maintenance,2023-04,28679.36,4.0,4028.0,28.48,0.0,False,315.944
PO-00639,Gamma_Co,2022-09-23,2022-10-08,Services,Delivered,1061,12.68,12.36,56.0,No,Finance,2022-09,13113.96,15.0,15915.0,12.36,0.0,False,103.94
PO-00640,Beta_Supplies,2022-09-11,2022-09-26,Packaging,Pending,502,91.84,82.33,74.8034321372855,Yes,Maintenance,2022-09,41329.659999999996,15.0,7530.0,82.33,0.0,False,292.07
PO-00641,Delta_Logistics,2023-10-15,2023-10-19,Metals,Delivered,1277,13.17,11.63,199.0,No,Finance,2023-10,14851.51,4.0,5108.0,11.63,0.0,False,316.875
PO-00642,Alpha_Inc,2022-10-11,2022-10-24,Services,Delivered,961,92.72,88.49,22.0,Yes,Maintenance,2022-10,85038.89,13.0,12493.0,88.49,0.0,False,104.083
PO-00643,Gamma_Co,2023-06-18,2023-07-02,Chemicals,Delivered,267,62.5,61.18,17.0,Yes,Maintenance,2023-06,16335.06,14.0,3738.0,61.18,0.0,False,292.119
PO-00644,Delta_Logistics,2023-05-12,2023-05-18,Metals,Cancelled,523,102.08,99.59,74.8034321372855,Yes,Procurement,2023-05,52085.57,6.0,3138.0,99.59,0.0,False,356.02
PO-00645,Epsilon_Group,2023-10-04,2023-10-23,Packaging,Pending,481,90.49,77.17,74.8034321372855,Yes,Maintenance,2023-10,37118.770000000004,19.0,9139.0,77.17,0.0,False,284.458
PO-00646,Gamma_Co,2022-09-02,2022-09-09,Food Products,Delivered,390,103.81,100.12,20.0,Yes,Logistics,2022-09,39046.8,7.0,2730.0,100.12,0.0,False,290.946
PO-00647,Epsilon_Group,2022-10-09,2022-10-25,Metals,Delivered,600,43.43,38.76,22.0,Yes,Procurement,2022-10,23256.0,16.0,9600.0,38.76,0.0,False,336.866
PO-00648,Delta_Logistics,2023-03-27,2022-02-13,Chemicals,Delivered,1685,84.58,75.21,253.0,No,Maintenance,2023-03,126728.84999999999,10.776811594202899,18158.927536231884,75.21,0.0,False,328.027
PO-00649,Epsilon_Group,2022-03-21,2022-03-31,Services,Cancelled,1362,46.64,42.85,33.0,Yes,Production,2022-03,58361.700000000004,10.0,13620.0,42.85,0.0,False,104.462
PO-00650,Delta_Logistics,2024-01-01,2024-01-04,Metals,Pending,1327,59.57,56.44,169.0,Yes,Logistics,2024-01,74895.87999999999,3.0,3981.0,56.43999999999999,-1.2589346841957834e-14,False,338.362
PO-00651,Epsilon_Group,2022-10-20,2022-02-13,Services,Delivered,1807,69.47,60.0,50.0,Yes,Logistics,2022-10,108420.0,10.776811594202899,19473.69855072464,60.0,0.0,False,104.083
PO-00652,Alpha_Inc,2022-08-29,2022-09-06,Metals,Pending,406,91.73,89.13,74.8034321372855,Yes,Logistics,2022-08,36186.78,8.0,3248.0,89.13,0.0,False,374.122
PO-00653,Gamma_Co,2022-10-06,2022-10-18,Chemicals,Partially Delivered,72,103.0,89.49,1.0,No,Procurement,2022-10,6443.28,12.0,864.0,89.49,0.0,False,363.717
PO-00654,Gamma_Co,2022-12-10,2022-12-20,Services,Delivered,1835,83.5,82.36,85.0,No,Maintenance,2022-12,151130.6,10.0,18350.0,82.36,0.0,False,104.541
PO-00655,Delta_Logistics,2022-11-24,2022-12-10,Manufacturing,Pending,571,49.98,45.58,74.8034321372855,No,Maintenance,2022-11,26026.18,16.0,9136.0,45.58,0.0,False,315.106
PO-00656,Epsilon_Group,2023-07-08,2023-07-09,Metals,Delivered,1831,52.24,50.44,60.0,Yes,Production,2023-07,92355.64,1.0,1831.0,50.44,0.0,False,335.16
PO-00657,Beta_Supplies,2022-03-24,2022-04-07,Electronics,Pending,1910,77.15,68.49,170.0,Yes,Production,2022-03,130815.9,14.0,26740.0,68.49,0.0,False,127.511
PO-00658,Gamma_Co,2022-05-22,2022-05-31,MRO,Partially Delivered,1173,32.12,29.18,74.8034321372855,Yes,Logistics,2022-05,34228.14,9.0,10557.0,29.18,0.0,False,302.511
PO-00659,Epsilon_Group,2022-06-04,2022-06-17,Electronics,Partially Delivered,851,20.44,19.22,22.0,Yes,Production,2022-06,16356.22,13.0,11063.0,19.22,0.0,False,129.789
PO-00660,Epsilon_Group,2022-08-25,2022-09-07,Office Supplies,Cancelled,1253,43.38,38.01,34.0,Yes,Procurement,2022-08,47626.53,13.0,16289.0,38.01,0.0,False,254.138
PO-00661,Alpha_Inc,2023-01-28,2023-02-15,Office Supplies,Delivered,1296,38.0,33.42,33.0,Yes,Maintenance,2023-01,43312.32,18.0,23328.0,33.42,0.0,False,268.947
PO-00662,Beta_Supplies,2023-12-12,2023-12-30,Raw Materials,Delivered,1979,40.88,39.46,221.0,Yes,Logistics,2023-12,78091.34,18.0,35622.0,39.46,0.0,False,300.512
PO-00663,Gamma_Co,2022-06-06,2022-06-19,Chemicals,Delivered,811,31.8,30.33,58.0,Yes,Production,2022-06,24597.629999999997,13.0,10543.0,30.33,0.0,False,387.485
PO-00664,Alpha_Inc,2023-12-25,2024-01-12,Food Products,Delivered,1732,15.37,14.7,38.0,Yes,Procurement,2023-12,25460.399999999998,18.0,31176.0,14.7,0.0,False,190.589
PO-00665,Beta_Supplies,2022-08-08,2022-08-28,Office Supplies,Delivered,491,12.01,11.67,47.0,Yes,Procurement,2022-08,5729.97,20.0,9820.0,11.67,0.0,False,254.138
PO-00666,Gamma_Co,2022-03-07,2022-03-11,Raw Materials,Cancelled,1681,99.88,96.38,90.0,Yes,Production,2022-03,162014.78,4.0,6724.0,96.38,0.0,False,355.017
PO-00667,Alpha_Inc,2023-03-01,2023-03-05,Services,Partially Delivered,818,51.89,47.85,12.0,Yes,Maintenance,2023-03,39141.3,4.0,3272.0,47.85,0.0,False,105.375
PO-00668,Beta_Supplies,2023-02-22,2023-03-05,Chemicals,Delivered,1065,47.49,41.42,113.0,Yes,Production,2023-02,44112.3,11.0,11715.0,41.42,0.0,False,335.428
PO-00669,Gamma_Co,2022-12-05,2022-12-17,Packaging,Delivered,1398,75.08,67.09,57.0,Yes,Logistics,2022-12,93791.82,12.0,16776.0,67.09,0.0,False,291.117
PO-00670,Beta_Supplies,2023-07-10,2023-07-17,Packaging,Delivered,565,32.31,29.76,60.0,Yes,Production,2023-07,16814.4,7.0,3955.0,29.76,0.0,False,284.946
PO-00671,Epsilon_Group,2023-04-23,2023-05-06,Manufacturing,Pending,1089,102.66,89.21,33.0,Yes,Procurement,2023-04,97149.68999999999,13.0,14157.0,89.21,0.0,False,326.473
PO-00672,Delta_Logistics,2023-03-02,2023-03-04,Electronics,Delivered,841,86.43,83.77,125.0,No,Production,2023-03,70450.56999999999,2.0,1682.0,83.77,0.0,False,133.933
PO-00673,Delta_Logistics,2022-03-05,2022-03-16,Metals,Delivered,385,18.23,17.74,74.8034321372855,Yes,Maintenance,2022-03,6829.9,11.0,4235.0,17.74,0.0,False,397.639
PO-00674,Epsilon_Group,2022-07-31,2022-08-17,Office Supplies,Delivered,1832,49.01,41.86,52.0,Yes,Finance,2022-07,76687.52,17.0,31144.0,41.86,0.0,False,236.704
PO-00675,Beta_Supplies,2023-03-07,2023-03-27,Packaging,Delivered,307,95.36,83.63,29.0,Yes,Production,2023-03,25674.41,20.0,6140.0,83.63,0.0,False,289.651
PO-00676,Epsilon_Group,2023-02-03,2023-02-08,Metals,Delivered,546,101.2,97.82,21.0,Yes,Maintenance,2023-02,53409.719999999994,5.0,2730.0,97.82,0.0,False,332.616
PO-00677,Delta_Logistics,2023-08-22,2023-09-11,Packaging,Delivered,945,57.01,55.14,147.0,No,Maintenance,2023-08,52107.3,20.0,18900.0,55.14,0.0,False,283.665
PO-00678,Delta_Logistics,2023-12-14,2023-12-27,Chemicals,Pending,209,72.71,64.34,39.0,Yes,Procurement,2023-12,13447.060000000001,13.0,2717.0,64.34,0.0,False,285.046
PO-00679,Beta_Supplies,2022-01-21,2022-02-13,Electronics,Delivered,1548,25.03,22.87,74.8034321372855,Yes,Maintenance,2022-01,35402.76,10.776811594202899,16682.50434782609,22.87,0.0,False,125.904
PO-00680,Delta_Logistics,2023-08-13,2023-08-23,Chemicals,Delivered,901,108.63,106.3,141.0,Yes,Maintenance,2023-08,95776.3,10.0,9010.0,106.3,0.0,False,275.818
PO-00681,Epsilon_Group,2023-01-25,2023-02-11,Services,Delivered,1737,32.7,31.02,48.0,Yes,Maintenance,2023-01,53881.74,17.0,29529.0,31.02,0.0,False,104.716
PO-00682,Beta_Supplies,2023-05-04,2023-05-22,MRO,Delivered,1981,102.43,90.99,204.0,Yes,Maintenance,2023-05,180251.19,18.0,35658.0,90.99,0.0,False,328.213
PO-00683,Epsilon_Group,2022-01-07,2022-01-26,Chemicals,Pending,739,68.47,66.09,19.0,Yes,Logistics,2022-01,48840.51,19.0,14041.0,66.09,0.0,False,340.381
PO-00684,Beta_Supplies,2022-12-27,2022-12-28,Raw Materials,Delivered,1748,68.25,62.84,171.0,Yes,Logistics,2022-12,109844.32,1.0,1748.0,62.84,0.0,False,332.219
PO-00685,Delta_Logistics,2022-11-02,2022-11-06,Food Products,Cancelled,429,58.95,55.35,59.0,No,Procurement,2022-11,23745.15,4.0,1716.0,55.35,0.0,False,277.504
PO-00686,Gamma_Co,2023-02-04,2022-02-13,Raw Materials,Delivered,1618,32.76,28.41,62.0,Yes,Production,2023-02,45967.38,10.776811594202899,17436.88115942029,28.41,0.0,False,336.439
PO-00687,Beta_Supplies,2023-03-06,2023-03-07,Food Products,Delivered,1006,27.7,23.66,101.0,No,Maintenance,2023-03,23801.96,1.0,1006.0,23.66,0.0,False,257.021
PO-00688,Beta_Supplies,2023-07-06,2023-07-15,Chemicals,Partially Delivered,740,32.53,29.35,84.0,Yes,Production,2023-07,21719.0,9.0,6660.0,29.35,0.0,False,274.347
PO-00689,Gamma_Co,2023-07-14,2022-02-13,Packaging,Delivered,1500,29.19,27.24,72.0,Yes,Production,2023-07,40860.0,10.776811594202899,16165.217391304348,27.24,0.0,False,284.946
PO-00690,Delta_Logistics,2023-09-10,2023-09-29,Food Products,Cancelled,1686,88.18,77.15,74.8034321372855,Yes,Procurement,2023-09,130074.90000000001,19.0,32034.0,77.15,0.0,False,194.918
PO-00691,Epsilon_Group,2022-08-14,2022-08-16,Metals,Cancelled,1341,42.96,41.75,39.0,Yes,Maintenance,2022-08,55986.75,2.0,2682.0,41.75,0.0,False,374.122
PO-00692,Alpha_Inc,2023-05-15,2023-05-21,Metals,Cancelled,1908,16.42,15.31,36.0,Yes,Maintenance,2023-05,29211.48,6.0,11448.0,15.31,0.0,False,356.02
PO-00693,Gamma_Co,2022-08-13,2022-09-02,Office Supplies,Partially Delivered,1650,100.62,90.45,85.0,Yes,Finance,2022-08,149242.5,20.0,33000.0,90.45,0.0,False,254.138
PO-00694,Alpha_Inc,2022-10-07,2022-10-20,Manufacturing,Delivered,1490,93.57,81.68,29.0,Yes,Production,2022-10,121703.20000000001,13.0,19370.0,81.68,0.0,False,313.525
PO-00695,Delta_Logistics,2023-03-23,2023-03-31,Services,Delivered,1241,100.04,97.56,187.0,Yes,Production,2023-03,121071.96,8.0,9928.0,97.56,0.0,False,105.375
PO-00696,Beta_Supplies,2023-05-13,2023-05-17,Packaging,Delivered,1915,107.51,102.66,184.0,Yes,Logistics,2023-05,196593.9,4.0,7660.0,102.66,0.0,False,287.541
PO-00697,Beta_Supplies,2022-01-30,2022-02-14,MRO,Delivered,1116,25.65,24.28,121.0,Yes,Finance,2022-01,27096.48,15.0,16740.0,24.28,0.0,False,286.277
PO-00698,Delta_Logistics,2023-02-03,2023-02-08,Office Supplies,Delivered,1629,48.63,43.28,260.0,Yes,Logistics,2023-02,70503.12,5.0,8145.0,43.279999999999994,-1.641734602033503e-14,False,255.659
PO-00699,Epsilon_Group,2022-12-11,2022-12-18,Electronics,Delivered,334,82.54,74.63,74.8034321372855,Yes,Logistics,2022-12,24926.42,7.0,2338.0,74.63,0.0,False,132.565
PO-00700,Epsilon_Group,2023-11-16,2023-12-06,Electronics,Delivered,446,80.63,70.37,74.8034321372855,Yes,Logistics,2023-11,31385.02,20.0,8920.0,70.37,0.0,False,134.879
PO-00701,Delta_Logistics,2023-11-27,2022-02-13,Services,Delivered,61,26.47,24.62,6.0,Yes,Procurement,2023-11,1501.8200000000002,10.776811594202899,657.3855072463768,24.62,0.0,False,106.48
PO-00702,Delta_Logistics,2023-02-19,2023-02-21,Packaging,Delivered,1680,88.85,87.53,74.8034321372855,Yes,Procurement,2023-02,147050.4,2.0,3360.0,87.53,0.0,False,291.107
PO-00703,Delta_Logistics,2022-06-19,2022-07-06,Office Supplies,Delivered,1375,30.95,30.02,223.0,Yes,Logistics,2022-06,41277.5,17.0,23375.0,30.02,0.0,False,243.575
PO-00705,Delta_Logistics,2022-05-11,2022-02-13,Electronics,Pending,1326,59.49,56.21,74.8034321372855,Yes,Production,2022-05,74534.46,10.776811594202899,14290.052173913044,56.21000000000001,1.2640859913896108e-14,False,128.709
PO-00706,Delta_Logistics,2023-09-30,2023-10-13,Food Products,Cancelled,548,69.7,61.87,90.0,Yes,Finance,2023-09,33904.76,13.0,7124.0,61.870000000000005,1.1484446997900442e-14,False,194.918
PO-00707,Beta_Supplies,2023-07-01,2023-07-07,Raw Materials,Delivered,803,67.81,61.53,78.0,Yes,Maintenance,2023-07,49408.590000000004,6.0,4818.0,61.53000000000001,1.1547907293354464e-14,False,309.811
PO-00708,Alpha_Inc,2022-01-28,2022-02-15,Office Supplies,Delivered,84,18.23,15.55,0.0,Yes,Procurement,2022-01,1306.2,18.0,1512.0,15.55,0.0,False,212.003
PO-00709,Epsilon_Group,2023-02-08,2023-02-20,Chemicals,Delivered,776,94.75,90.89,19.0,Yes,Production,2023-02,70530.64,12.0,9312.0,90.89,0.0,False,335.428
PO-00710,Alpha_Inc,2023-08-30,2023-09-08,Packaging,Delivered,898,37.12,35.54,18.0,No,Production,2023-08,31914.92,9.0,8082.0,35.54,0.0,False,283.665
PO-00711,Beta_Supplies,2023-08-01,2023-08-08,Packaging,Cancelled,139,23.71,20.18,14.0,Yes,Maintenance,2023-08,2805.02,7.0,973.0,20.18,0.0,False,283.665
PO-00712,Gamma_Co,2023-11-10,2022-02-13,Food Products,Delivered,825,99.89,97.65,30.0,Yes,Maintenance,2023-11,80561.25,10.776811594202899,8890.869565217392,97.65,0.0,False,189.425
